Date,Channel,Revenue,Spend,Campaign
2026-04-05,Google,932.380852,117.954728,Search_TM_Campaign_04
2026-04-06,Google,30.0,100.205966,Search_TM_Campaign_04
2026-04-07,Google,202.99,100.055659,Search_TM_Campaign_04
2026-04-08,Google,1040.0,108.340546,Search_TM_Campaign_04
2026-04-09,Google,144.64456,77.813174,Search_TM_Campaign_04
2026-04-10,Google,574.99,122.072378,Search_TM_Campaign_04
2026-04-11,Google,652.0,116.753583,Search_TM_Campaign_04
2026-04-12,Google,89.1,104.283341,Search_TM_Campaign_04
2026-04-13,Google,292.81337,91.203125,Search_TM_Campaign_04
2026-04-14,Google,439.85,96.953529,Search_TM_Campaign_04
2026-04-15,Google,0.0,51.666341,Search_TM_Campaign_04
2026-04-16,Google,551.73,152.575207,Search_TM_Campaign_04
2026-04-17,Google,3308.48,114.631119,Search_TM_Campaign_04
2026-04-18,Google,1064.72,111.483433,Search_TM_Campaign_04
2026-04-19,Google,107.55,74.880319,Search_TM_Campaign_04
2026-04-20,Google,1513.935,129.564013,Search_TM_Campaign_04
2026-04-21,Google,250.89,25.792406,Search_TM_Campaign_04
2025-09-01,Google,707.6632759,102.29,Shopping_NTM_Campaign_01
2025-09-02,Google,955.348568,152.01,Shopping_NTM_Campaign_01
2025-09-03,Google,642.735596,158.57,Shopping_NTM_Campaign_01
2025-09-04,Google,927.341994,158.17,Shopping_NTM_Campaign_01
2025-09-05,Google,2570.403845,152.72,Shopping_NTM_Campaign_01
2025-09-06,Google,2390.738421,201.12,Shopping_NTM_Campaign_01
2025-09-07,Google,1577.38648,190.47,Shopping_NTM_Campaign_01
2025-09-08,Google,1695.278445,385.04,Shopping_NTM_Campaign_01
2025-09-09,Google,1605.6612104,325.71,Shopping_NTM_Campaign_01
2025-09-10,Google,874.810225,293.66,Shopping_NTM_Campaign_01
2025-09-11,Google,1599.5747225,304.73,Shopping_NTM_Campaign_01
2025-09-12,Google,1123.405237,275.84,Shopping_NTM_Campaign_01
2025-09-13,Google,1370.398542,294.86,Shopping_NTM_Campaign_01
2025-09-14,Google,1151.3009142,306.49,Shopping_NTM_Campaign_01
2025-09-15,Google,1489.5496556,292.62,Shopping_NTM_Campaign_01
2025-09-16,Google,1397.72553975,295.56,Shopping_NTM_Campaign_01
2025-09-17,Google,724.269957,282.2,Shopping_NTM_Campaign_01
2025-09-18,Google,1723.0009585,257.45,Shopping_NTM_Campaign_01
2025-09-19,Google,1255.208744,259.37,Shopping_NTM_Campaign_01
2025-09-20,Google,302.25086,267.32,Shopping_NTM_Campaign_01
2025-09-21,Google,797.351642,276.53,Shopping_NTM_Campaign_01
2025-09-22,Google,2993.2939338,394.32,Shopping_NTM_Campaign_01
2025-09-23,Google,1626.0435505,329.58,Shopping_NTM_Campaign_01
2025-09-24,Google,2563.913489,343.96,Shopping_NTM_Campaign_01
2025-09-25,Google,3005.288106,373.49,Shopping_NTM_Campaign_01
2025-09-26,Google,5575.985925,483.58,Shopping_NTM_Campaign_01
2025-09-27,Google,4110.817617000001,486.9,Shopping_NTM_Campaign_01
2025-09-28,Google,3705.870026,518.89,Shopping_NTM_Campaign_01
2025-09-29,Google,4848.122991,438.65,Shopping_NTM_Campaign_01
2025-09-30,Google,3481.559728,473.61,Shopping_NTM_Campaign_01
2025-10-01,Google,5568.762683999999,833.98,Shopping_NTM_Campaign_01
2025-10-02,Google,4017.449846,874.37,Shopping_NTM_Campaign_01
2025-10-03,Google,3334.0747880000004,877.67,Shopping_NTM_Campaign_01
2025-10-04,Google,4586.376944,879.99,Shopping_NTM_Campaign_01
2025-10-05,Google,3468.9919328,885.75,Shopping_NTM_Campaign_01
2025-10-06,Google,4759.4712,869.4,Shopping_NTM_Campaign_01
2025-10-07,Google,3102.9361855,837.78,Shopping_NTM_Campaign_01
2025-10-08,Google,3347.427389,863.75,Shopping_NTM_Campaign_01
2025-10-09,Google,4017.9376842,865.7,Shopping_NTM_Campaign_01
2025-10-10,Google,2589.6657338,887.54,Shopping_NTM_Campaign_01
2025-10-11,Google,3897.596643,829.81,Shopping_NTM_Campaign_01
2025-10-12,Google,2997.3821000000003,894.97,Shopping_NTM_Campaign_01
2025-10-13,Google,6347.448551549999,842.63,Shopping_NTM_Campaign_01
2025-10-14,Google,5226.88156,833.74,Shopping_NTM_Campaign_01
2025-10-15,Google,887.31999,573.43,Shopping_NTM_Campaign_01
2025-10-16,Google,828.5799,875.4,Shopping_NTM_Campaign_01
2025-10-17,Google,2367.170868,783.66,Shopping_NTM_Campaign_01
2025-10-18,Google,1860.836366,689.45,Shopping_NTM_Campaign_01
2025-10-19,Google,3989.3712462,807.87,Shopping_NTM_Campaign_01
2025-10-20,Google,2648.550015,566.31,Shopping_NTM_Campaign_01
2025-10-21,Google,2279.1703150000003,462.43,Shopping_NTM_Campaign_01
2025-10-22,Google,2515.393578,409.1,Shopping_NTM_Campaign_01
2025-10-23,Google,1666.590096,474.94,Shopping_NTM_Campaign_01
2025-10-24,Google,1256.5675465,416.47,Shopping_NTM_Campaign_01
2025-10-25,Google,2696.120969,484.46,Shopping_NTM_Campaign_01
2025-10-26,Google,3705.96642,727.36,Shopping_NTM_Campaign_01
2025-10-27,Google,3972.536958,531.09,Shopping_NTM_Campaign_01
2025-10-28,Google,2858.092231,474.69,Shopping_NTM_Campaign_01
2025-10-29,Google,2448.992322,563.33,Shopping_NTM_Campaign_01
2025-10-30,Google,3437.4064444,530.67,Shopping_NTM_Campaign_01
2025-10-31,Google,3470.96378413,400.22,Shopping_NTM_Campaign_01
2025-11-01,Google,707.50200509,507.17,Shopping_NTM_Campaign_01
2025-11-02,Google,337.53977806,507.51,Shopping_NTM_Campaign_01
2025-11-03,Google,1173.79363472,1221.18,Shopping_NTM_Campaign_01
2025-11-04,Google,1076.2723984,689.46,Shopping_NTM_Campaign_01
2025-11-05,Google,559.7499440199999,393.25,Shopping_NTM_Campaign_01
2025-11-06,Google,679.70243541,339.34,Shopping_NTM_Campaign_01
2025-11-07,Google,1083.09383432,237.31,Shopping_NTM_Campaign_01
2025-11-08,Google,1427.54344441,203.01,Shopping_NTM_Campaign_01
2025-11-09,Google,301.58507706,172.59,Shopping_NTM_Campaign_01
2025-11-10,Google,1070.725252,115.94,Shopping_NTM_Campaign_01
2025-11-11,Google,419.03626787,75.29,Shopping_NTM_Campaign_01
2025-11-12,Google,580.06495889,37.93,Shopping_NTM_Campaign_01
2025-11-13,Google,435.13397686,132.46,Shopping_NTM_Campaign_01
2025-11-14,Google,430.68117797,63.83,Shopping_NTM_Campaign_01
2025-11-15,Google,868.05654482,62.31,Shopping_NTM_Campaign_01
2025-11-16,Google,693.82351875,56.1,Shopping_NTM_Campaign_01
2025-11-17,Google,9909.4776995,96.43,Shopping_NTM_Campaign_01
2025-11-18,Google,577.142966058,112.76,Shopping_NTM_Campaign_01
2025-11-19,Google,668.3432601,21.72,Shopping_NTM_Campaign_01
2025-11-20,Google,99.5255851,8.69,Shopping_NTM_Campaign_01
2025-11-25,Google,2235.16946233,32.56,Shopping_NTM_Campaign_01
2025-11-26,Google,5971.7766243,123.77,Shopping_NTM_Campaign_01
2025-11-27,Google,13613.20223866,2143.48,Shopping_NTM_Campaign_01
2025-11-28,Google,54043.42151279,15519.18,Shopping_NTM_Campaign_01
2025-11-29,Google,34347.33651727,14916.64,Shopping_NTM_Campaign_01
2025-11-30,Google,45028.90760903,25047.36,Shopping_NTM_Campaign_01
2025-12-01,Google,72058.988367939,46405.52,Shopping_NTM_Campaign_01
2025-12-02,Google,9318.11176458,6495.36,Shopping_NTM_Campaign_01
2025-12-03,Google,11308.93191805,1211.89,Shopping_NTM_Campaign_01
2025-12-04,Google,12125.03912564,2257.49,Shopping_NTM_Campaign_01
2025-12-05,Google,8866.86048656,2248.27,Shopping_NTM_Campaign_01
2025-12-06,Google,11730.30984794,2124.03,Shopping_NTM_Campaign_01
2025-12-07,Google,12230.71378789,2467.98,Shopping_NTM_Campaign_01
2025-12-08,Google,15474.07111678,1896.4,Shopping_NTM_Campaign_01
2025-12-09,Google,12673.82043402,1799.01,Shopping_NTM_Campaign_01
2025-12-10,Google,19826.737415153,3160.6,Shopping_NTM_Campaign_01
2025-12-11,Google,17875.98468017,3304.23,Shopping_NTM_Campaign_01
2025-12-12,Google,21973.19275693,4121.7,Shopping_NTM_Campaign_01
2025-12-13,Google,22543.98646031,4422.21,Shopping_NTM_Campaign_01
2025-12-14,Google,16912.2539598,2999.47,Shopping_NTM_Campaign_01
2025-12-15,Google,19117.92898883,3002.19,Shopping_NTM_Campaign_01
2025-12-16,Google,23355.37153045,6059.45,Shopping_NTM_Campaign_01
2025-12-17,Google,23471.45124174,5532.92,Shopping_NTM_Campaign_01
2025-12-18,Google,15894.09250696,4418.76,Shopping_NTM_Campaign_01
2025-12-19,Google,12184.32018053,3923.96,Shopping_NTM_Campaign_01
2025-12-20,Google,13707.91617388,4070.43,Shopping_NTM_Campaign_01
2025-12-21,Google,9763.195750673,4000.92,Shopping_NTM_Campaign_01
2025-12-22,Google,2943.974562083,444.13,Shopping_NTM_Campaign_01
2025-12-23,Google,936.17762922,223.7,Shopping_NTM_Campaign_01
2025-12-24,Google,1288.628,167.15,Shopping_NTM_Campaign_01
2025-12-25,Google,1724.11679965,181.49,Shopping_NTM_Campaign_01
2025-12-26,Google,1730.03363686,102.61,Shopping_NTM_Campaign_01
2025-12-27,Google,725.15,101.7,Shopping_NTM_Campaign_01
2025-12-28,Google,1235.10148401,103.09,Shopping_NTM_Campaign_01
2025-12-29,Google,414.81200624,24.68,Shopping_NTM_Campaign_01
2025-12-30,Google,1097.96809904,18.01,Shopping_NTM_Campaign_01
2025-12-31,Google,1921.27067513,17.61,Shopping_NTM_Campaign_01
2026-01-01,Google,2777.22,20.41,Shopping_NTM_Campaign_01
2026-01-02,Google,2503.23569589,19.79,Shopping_NTM_Campaign_01
2026-01-03,Google,6259.62027452,23.15,Shopping_NTM_Campaign_01
2026-01-04,Google,4611.455156540001,25.32,Shopping_NTM_Campaign_01
2026-01-05,Google,1485.6537662,147.22,Shopping_NTM_Campaign_01
2026-01-06,Google,2248.351657194,201.66,Shopping_NTM_Campaign_01
2026-01-07,Google,611.20236,80.99,Shopping_NTM_Campaign_01
2026-01-08,Google,149.84954392,80.02,Shopping_NTM_Campaign_01
2026-01-09,Google,200.33,79.06,Shopping_NTM_Campaign_01
2026-01-10,Google,466.32320137,80.07,Shopping_NTM_Campaign_01
2026-01-11,Google,479.883585,81.04,Shopping_NTM_Campaign_01
2026-01-12,Google,147.94014325,86.02,Shopping_NTM_Campaign_01
2026-01-13,Google,73.09,73.12,Shopping_NTM_Campaign_01
2026-01-14,Google,192.92,85.89,Shopping_NTM_Campaign_01
2026-01-15,Google,1141.57174414,240.6,Shopping_NTM_Campaign_01
2026-01-16,Google,2384.62166365,377.35,Shopping_NTM_Campaign_01
2026-01-17,Google,2626.39014727,587.56,Shopping_NTM_Campaign_01
2026-01-18,Google,2130.68101296,512.77,Shopping_NTM_Campaign_01
2026-01-19,Google,2307.1309706,558.77,Shopping_NTM_Campaign_01
2026-01-20,Google,1147.735037,227.98,Shopping_NTM_Campaign_01
2026-01-21,Google,38.9455365,28.35,Shopping_NTM_Campaign_01
2026-01-22,Google,86.145799,10.0,Shopping_NTM_Campaign_01
2026-01-23,Google,83.9520391,7.0,Shopping_NTM_Campaign_01
2026-02-03,Google,471.4556681,10.18,Shopping_NTM_Campaign_01
2026-02-04,Google,1034.84,10.96,Shopping_NTM_Campaign_01
2026-02-05,Google,868.5545491,11.52,Shopping_NTM_Campaign_01
2026-02-06,Google,977.94927072,9.92,Shopping_NTM_Campaign_01
2026-02-07,Google,983.39666893,7.47,Shopping_NTM_Campaign_01
2026-02-08,Google,1258.18060238,10.17,Shopping_NTM_Campaign_01
2026-02-09,Google,1994.1851,49.09,Shopping_NTM_Campaign_01
2026-02-10,Google,4977.29395443,255.34,Shopping_NTM_Campaign_01
2026-02-11,Google,3379.96843997,353.33,Shopping_NTM_Campaign_01
2026-02-12,Google,143.63,109.09,Shopping_NTM_Campaign_01
2026-02-13,Google,436.20953058,107.74,Shopping_NTM_Campaign_01
2026-02-14,Google,36.99,32.13,Shopping_NTM_Campaign_01
2026-02-15,Google,52.500303,30.37,Shopping_NTM_Campaign_01
2026-02-16,Google,209.64,34.32,Shopping_NTM_Campaign_01
2026-02-17,Google,101.0,18.34,Shopping_NTM_Campaign_01
2026-02-18,Google,167.05,31.66,Shopping_NTM_Campaign_01
2026-02-19,Google,1025.28942,19.87,Shopping_NTM_Campaign_01
2026-02-20,Google,502.60249218,47.57,Shopping_NTM_Campaign_01
2026-02-21,Google,313.66,30.33,Shopping_NTM_Campaign_01
2026-02-22,Google,680.69,42.94,Shopping_NTM_Campaign_01
2026-02-23,Google,0.0,16.45,Shopping_NTM_Campaign_01
2026-02-24,Google,44.62,10.88,Shopping_NTM_Campaign_01
2026-02-25,Google,138.37,18.17,Shopping_NTM_Campaign_01
2026-02-26,Google,74.03,25.58,Shopping_NTM_Campaign_01
2026-02-27,Google,217.43,35.01,Shopping_NTM_Campaign_01
2026-02-28,Google,132.91,30.26,Shopping_NTM_Campaign_01
2026-03-01,Google,360.22,4.25,Shopping_NTM_Campaign_01
2026-03-02,Google,295.28,2.59,Shopping_NTM_Campaign_01
2026-03-03,Google,357.33,1.85,Shopping_NTM_Campaign_01
2026-03-04,Google,55.99,0.39,Shopping_NTM_Campaign_01
2026-03-05,Google,168.39,0.47,Shopping_NTM_Campaign_01
2026-03-06,Google,72.98,1.93,Shopping_NTM_Campaign_01
2026-03-07,Google,524.6700000000001,4.85,Shopping_NTM_Campaign_01
2026-03-08,Google,125.04,15.37,Shopping_NTM_Campaign_01
2026-03-09,Google,218.393536,42.86,Shopping_NTM_Campaign_01
2026-03-10,Google,1413.7424415199998,100.48,Shopping_NTM_Campaign_01
2026-03-11,Google,831.1887999999999,77.43,Shopping_NTM_Campaign_01
2026-03-12,Google,0.0,13.3,Shopping_NTM_Campaign_01
2026-03-13,Google,842.31075334,9.7,Shopping_NTM_Campaign_01
2026-03-14,Google,200.0,6.99,Shopping_NTM_Campaign_01
2026-03-15,Google,1074.4,11.32,Shopping_NTM_Campaign_01
2026-03-16,Google,657.9124,32.75,Shopping_NTM_Campaign_01
2026-03-17,Google,2613.6384513,100.49,Shopping_NTM_Campaign_01
2026-03-18,Google,3549.11108501,100.73,Shopping_NTM_Campaign_01
2026-03-19,Google,3781.00666011,100.0,Shopping_NTM_Campaign_01
2026-03-20,Google,5194.141319179999,88.67,Shopping_NTM_Campaign_01
2026-03-21,Google,3749.047905,30.2,Shopping_NTM_Campaign_01
2026-03-22,Google,2747.62,29.83,Shopping_NTM_Campaign_01
2026-03-23,Google,1477.1592657,25.07,Shopping_NTM_Campaign_01
2026-03-24,Google,3332.33639662,27.11,Shopping_NTM_Campaign_01
2026-03-25,Google,2283.88932124,23.41,Shopping_NTM_Campaign_01
2026-03-26,Google,1178.98,26.04,Shopping_NTM_Campaign_01
2026-03-27,Google,5165.57812201,25.89,Shopping_NTM_Campaign_01
2026-03-28,Google,1174.25455376,23.04,Shopping_NTM_Campaign_01
2026-03-29,Google,1160.2782120000002,26.15,Shopping_NTM_Campaign_01
2026-03-30,Google,997.38681,26.04,Shopping_NTM_Campaign_01
2026-03-31,Google,1228.75098552,22.32,Shopping_NTM_Campaign_01
2026-04-01,Google,1485.1473267600002,80.21,Shopping_NTM_Campaign_01
2026-04-02,Google,2131.13345648,80.12,Shopping_NTM_Campaign_01
2026-04-03,Google,2953.8954,80.76,Shopping_NTM_Campaign_01
2026-04-04,Google,499.17824,87.69,Shopping_NTM_Campaign_01
2026-04-05,Google,527.04672,71.43,Shopping_NTM_Campaign_01
2026-04-06,Google,1261.0936819899998,241.41,Shopping_NTM_Campaign_01
2026-04-07,Google,335.864064,256.12,Shopping_NTM_Campaign_01
2026-04-08,Google,3472.5417999,745.33,Shopping_NTM_Campaign_01
2026-04-09,Google,1352.40841806,731.26,Shopping_NTM_Campaign_01
2026-04-10,Google,1176.53957787,390.87,Shopping_NTM_Campaign_01
2026-04-11,Google,1318.11194661,342.84,Shopping_NTM_Campaign_01
2026-04-12,Google,1770.7902172,336.51,Shopping_NTM_Campaign_01
2026-04-13,Google,3219.82541,172.82,Shopping_NTM_Campaign_01
2026-04-14,Google,3223.09546725,177.85,Shopping_NTM_Campaign_01
2026-04-15,Google,3687.30193206,185.2,Shopping_NTM_Campaign_01
2026-04-16,Google,3616.18990422,198.78,Shopping_NTM_Campaign_01
2026-04-17,Google,2431.8852669200005,285.8,Shopping_NTM_Campaign_01
2026-04-18,Google,6541.025446,324.11,Shopping_NTM_Campaign_01
2026-04-19,Google,8298.03921162,651.33,Shopping_NTM_Campaign_01
2026-04-20,Google,7125.41569691,727.24,Shopping_NTM_Campaign_01
2026-04-21,Google,8257.53220438,1451.19,Shopping_NTM_Campaign_01
2026-04-22,Google,15293.62653052,1445.37,Shopping_NTM_Campaign_01
2026-04-23,Google,6873.6061507,1444.5,Shopping_NTM_Campaign_01
2026-04-24,Google,5049.285929,1454.33,Shopping_NTM_Campaign_01
2026-04-25,Google,5462.63774823,1445.68,Shopping_NTM_Campaign_01
2026-04-26,Google,5671.7380419,1421.36,Shopping_NTM_Campaign_01
2026-04-27,Google,4532.38934357,704.02,Shopping_NTM_Campaign_01
2026-04-28,Google,527.16,64.65,Shopping_NTM_Campaign_01
2026-04-29,Google,564.46695922,43.62,Shopping_NTM_Campaign_01
2026-04-30,Google,2555.162325,36.37,Shopping_NTM_Campaign_01
2026-05-01,Google,1006.57712044,50.26,Shopping_NTM_Campaign_01
2026-05-02,Google,810.96,51.85,Shopping_NTM_Campaign_01
2026-05-03,Google,721.27129472,46.29,Shopping_NTM_Campaign_01
2026-05-04,Google,2465.77285899,220.59,Shopping_NTM_Campaign_01
2026-05-05,Google,1287.7133424,236.55,Shopping_NTM_Campaign_01
2026-05-06,Google,4691.01676565,454.02,Shopping_NTM_Campaign_01
2026-05-07,Google,2967.05554844,457.74,Shopping_NTM_Campaign_01
2026-05-08,Google,2192.2373648000003,444.91,Shopping_NTM_Campaign_01
2026-05-09,Google,1181.88,442.36,Shopping_NTM_Campaign_01
2026-05-10,Google,3728.02758556,518.59,Shopping_NTM_Campaign_01
2026-05-11,Google,5803.42888622,449.23,Shopping_NTM_Campaign_01
2026-05-12,Google,7319.18670161,690.2,Shopping_NTM_Campaign_01
2026-05-13,Google,4725.9198347500005,560.48,Shopping_NTM_Campaign_01
2026-05-14,Google,6525.62012985,438.86,Shopping_NTM_Campaign_01
2026-05-15,Google,10931.92901248,490.13,Shopping_NTM_Campaign_01
2026-05-16,Google,5216.17265527,469.22,Shopping_NTM_Campaign_01
2026-05-17,Google,3643.50213824,438.77,Shopping_NTM_Campaign_01
2026-05-18,Google,3507.2939738,455.36,Shopping_NTM_Campaign_01
2026-05-19,Google,3176.33616076,374.71,Shopping_NTM_Campaign_01
2026-05-20,Google,2579.63332417,506.61,Shopping_NTM_Campaign_01
2026-05-21,Google,2967.76311523,315.31,Shopping_NTM_Campaign_01
2026-05-22,Google,2659.40900872,309.63,Shopping_NTM_Campaign_01
2026-05-23,Google,5840.598244000001,341.47,Shopping_NTM_Campaign_01
2026-05-24,Google,2688.16647296,291.0,Shopping_NTM_Campaign_01
2026-05-25,Google,2014.37352286,288.85,Shopping_NTM_Campaign_01
2026-05-26,Google,1974.23995752,151.91,Shopping_NTM_Campaign_01
2026-05-27,Google,2700.86223652,208.78,Shopping_NTM_Campaign_01
2026-05-28,Google,2461.96661052,210.99,Shopping_NTM_Campaign_01
2026-05-29,Google,2674.3394012500003,203.9,Shopping_NTM_Campaign_01
2026-05-30,Google,1606.9320950899998,207.5,Shopping_NTM_Campaign_01
2026-05-31,Google,816.925,169.75,Shopping_NTM_Campaign_01
2026-06-01,Google,842.72,202.96,Shopping_NTM_Campaign_01
2026-06-02,Google,1346.37999486,400.76,Shopping_NTM_Campaign_01
2026-06-03,Google,414.90498326,250.0,Shopping_NTM_Campaign_01
2026-06-04,Google,158.99,49.91,Shopping_NTM_Campaign_01
2025-10-01,Google,0.0,14.002153,Pmax_NTM_Campaign_39
2025-10-02,Google,38.0,186.150282,Pmax_NTM_Campaign_39
2025-10-03,Google,83.0,101.874145,Pmax_NTM_Campaign_39
2025-10-04,Google,176.0,99.321818,Pmax_NTM_Campaign_39
2025-10-05,Google,238.75228,102.715296,Pmax_NTM_Campaign_39
2025-10-06,Google,479.0,101.509399,Pmax_NTM_Campaign_39
2025-10-07,Google,58.0,103.138587,Pmax_NTM_Campaign_39
2025-10-08,Google,29.99,98.888606,Pmax_NTM_Campaign_39
2025-10-09,Google,445.0,104.212209,Pmax_NTM_Campaign_39
2025-10-10,Google,225.0,71.040574,Pmax_NTM_Campaign_39
2025-10-11,Google,580.5,131.927397,Pmax_NTM_Campaign_39
2025-10-12,Google,386.0,91.92109,Pmax_NTM_Campaign_39
2025-10-13,Google,300.3163,103.84207,Pmax_NTM_Campaign_39
2025-10-14,Google,498.2,96.39088,Pmax_NTM_Campaign_39
2025-10-15,Google,0.0,92.99343,Pmax_NTM_Campaign_39
2025-10-16,Google,22.5,110.426672,Pmax_NTM_Campaign_39
2025-10-17,Google,90.0,95.410797,Pmax_NTM_Campaign_39
2025-10-18,Google,55.41085,91.951081,Pmax_NTM_Campaign_39
2025-10-19,Google,9.0,109.709704,Pmax_NTM_Campaign_39
2025-10-20,Google,495.0,103.506309,Pmax_NTM_Campaign_39
2025-10-21,Google,257.8,85.577053,Pmax_NTM_Campaign_39
2025-10-22,Google,410.00007,94.157314,Pmax_NTM_Campaign_39
2025-10-23,Google,185.0,121.568788,Pmax_NTM_Campaign_39
2025-10-24,Google,137.0,96.452299,Pmax_NTM_Campaign_39
2025-10-25,Google,0.0,92.526572,Pmax_NTM_Campaign_39
2025-10-26,Google,65.0,90.659468,Pmax_NTM_Campaign_39
2025-10-27,Google,0.0,39.842777,Pmax_NTM_Campaign_39
2025-10-28,Google,33.117912,17.240509,Pmax_NTM_Campaign_39
2025-10-29,Google,0.0,18.254787,Pmax_NTM_Campaign_39
2025-10-30,Google,92.0,16.735243,Pmax_NTM_Campaign_39
2025-10-31,Google,706.0,27.062769,Pmax_NTM_Campaign_39
2025-11-01,Google,0.0,53.853671,Pmax_NTM_Campaign_39
2025-11-02,Google,0.0,94.109096,Pmax_NTM_Campaign_39
2025-11-03,Google,0.0,59.648579,Pmax_NTM_Campaign_39
2025-11-04,Google,0.0,43.164786,Pmax_NTM_Campaign_39
2025-11-05,Google,0.0,28.705929,Pmax_NTM_Campaign_39
2025-11-06,Google,0.0,15.501285,Pmax_NTM_Campaign_39
2025-11-07,Google,0.0,10.849218,Pmax_NTM_Campaign_39
2025-11-08,Google,0.0,13.147256,Pmax_NTM_Campaign_39
2025-11-09,Google,0.0,12.793287,Pmax_NTM_Campaign_39
2025-11-10,Google,0.0,7.306994,Pmax_NTM_Campaign_39
2025-11-11,Google,0.0,6.438486,Pmax_NTM_Campaign_39
2025-11-12,Google,0.0,4.473626,Pmax_NTM_Campaign_39
2025-11-13,Google,0.0,16.041658,Pmax_NTM_Campaign_39
2025-11-14,Google,0.0,14.256372,Pmax_NTM_Campaign_39
2025-11-15,Google,0.0,10.62215,Pmax_NTM_Campaign_39
2025-11-16,Google,0.0,13.578821,Pmax_NTM_Campaign_39
2025-11-17,Google,51.999948,3.962517,Pmax_NTM_Campaign_39
2025-11-18,Google,0.0,0.750587,Pmax_NTM_Campaign_39
2025-11-19,Google,0.0,0.282668,Pmax_NTM_Campaign_39
2025-11-20,Google,0.0,0.242014,Pmax_NTM_Campaign_39
2025-11-21,Google,0.0,0.246942,Pmax_NTM_Campaign_39
2025-11-22,Google,0.0,0.094319,Pmax_NTM_Campaign_39
2025-11-23,Google,0.0,1.855724,Pmax_NTM_Campaign_39
2025-11-24,Google,0.0,0.072664,Pmax_NTM_Campaign_39
2025-11-25,Google,0.0,0.049837,Pmax_NTM_Campaign_39
2025-11-26,Google,0.0,0.899759,Pmax_NTM_Campaign_39
2025-11-27,Google,231.22012581,202.269823,Pmax_NTM_Campaign_39
2025-11-28,Google,211.18100275,200.573117,Pmax_NTM_Campaign_39
2025-11-29,Google,285.905,200.571014,Pmax_NTM_Campaign_39
2025-11-30,Google,165.956,200.370473,Pmax_NTM_Campaign_39
2025-12-01,Google,762.43806559,89.022424,Pmax_NTM_Campaign_39
2025-12-02,Google,116.18,99.460858,Pmax_NTM_Campaign_39
2025-12-03,Google,157.87,110.516984,Pmax_NTM_Campaign_39
2025-12-04,Google,134.11241832000002,94.222583,Pmax_NTM_Campaign_39
2025-12-05,Google,0.0,76.610607,Pmax_NTM_Campaign_39
2025-12-06,Google,89.80337666,101.817143,Pmax_NTM_Campaign_39
2025-12-07,Google,244.62508004,110.723731,Pmax_NTM_Campaign_39
2025-12-08,Google,0.0,49.210975,Pmax_NTM_Campaign_39
2025-12-09,Google,563.0400000000001,34.158469,Pmax_NTM_Campaign_39
2025-12-10,Google,391.36524742,60.918558,Pmax_NTM_Campaign_39
2025-12-11,Google,171.67,50.371007,Pmax_NTM_Campaign_39
2025-12-12,Google,276.77337501,49.04008,Pmax_NTM_Campaign_39
2025-12-13,Google,335.0,49.040088,Pmax_NTM_Campaign_39
2025-12-14,Google,149.955,56.475669,Pmax_NTM_Campaign_39
2025-12-15,Google,584.46,33.881848,Pmax_NTM_Campaign_39
2025-12-16,Google,497.0516632,147.24803,Pmax_NTM_Campaign_39
2025-12-17,Google,268.74,158.465217,Pmax_NTM_Campaign_39
2025-12-18,Google,440.95338,146.010277,Pmax_NTM_Campaign_39
2025-12-19,Google,0.0,116.468187,Pmax_NTM_Campaign_39
2025-12-20,Google,86.67991332,162.379444,Pmax_NTM_Campaign_39
2025-12-21,Google,250.0,129.447962,Pmax_NTM_Campaign_39
2025-12-22,Google,0.0,20.014651,Pmax_NTM_Campaign_39
2025-12-23,Google,0.0,20.313343,Pmax_NTM_Campaign_39
2025-12-24,Google,0.0,11.512832,Pmax_NTM_Campaign_39
2025-12-25,Google,0.55876875,19.451773,Pmax_NTM_Campaign_39
2025-12-26,Google,0.0,30.116826,Pmax_NTM_Campaign_39
2025-12-27,Google,0.0,13.108357,Pmax_NTM_Campaign_39
2025-12-28,Google,248.545,17.819994,Pmax_NTM_Campaign_39
2025-12-29,Google,0.0,7.560313,Pmax_NTM_Campaign_39
2025-12-30,Google,297.91,12.305533,Pmax_NTM_Campaign_39
2025-12-31,Google,82.714,9.752001,Pmax_NTM_Campaign_39
2026-01-01,Google,0.0,12.21621,Pmax_NTM_Campaign_39
2026-01-02,Google,0.0,11.820325,Pmax_NTM_Campaign_39
2026-01-03,Google,110.75876875,7.647706,Pmax_NTM_Campaign_39
2026-01-04,Google,0.0,8.17949,Pmax_NTM_Campaign_39
2026-01-05,Google,334.84715272,29.945003,Pmax_NTM_Campaign_39
2026-01-06,Google,0.0,5.728279,Pmax_NTM_Campaign_39
2025-10-01,Google,240.0,24.317082,Pmax_NTM_Campaign_30
2025-10-02,Google,104.493504,154.443207,Pmax_NTM_Campaign_30
2025-10-03,Google,0.0,109.323098,Pmax_NTM_Campaign_30
2025-10-04,Google,0.0,56.765992,Pmax_NTM_Campaign_30
2025-10-05,Google,253.335,164.780317,Pmax_NTM_Campaign_30
2025-10-06,Google,0.0,83.128262,Pmax_NTM_Campaign_30
2025-10-07,Google,0.0,112.424967,Pmax_NTM_Campaign_30
2025-10-08,Google,231.06,81.310065,Pmax_NTM_Campaign_30
2025-10-09,Google,0.0,104.938656,Pmax_NTM_Campaign_30
2025-10-10,Google,328.38,100.744192,Pmax_NTM_Campaign_30
